stem,stratum,in_wordnet,wordnet_pos,forms,n_forms,stem_intake
manless,not-in-wn,False,,manlesser manlessest,2,twl_scrabble_dictionary
manorial,wn-adj,True,a,manorialer manorialest,2,twl_scrabble_dictionary
manportable,not-in-wn,False,,manportabler manportablest,2,
mansardic,not-in-wn,False,,mansardicer mansardicest,2,
mantelet,wn-other,True,n,manteleter,1,twl_scrabble_dictionary
mappy,not-in-wn,False,,mappier mappiest,2,
marish,not-in-wn,False,,marisher marishest,2,twl_scrabble_dictionary
markable,not-in-wn,False,,markabler markablest,2,
markerless,not-in-wn,False,,markerlesser markerlessest,2,
marketable,wn-adj,True,s,marketabler marketablest,2,twl_scrabble_dictionary
maroonlike,not-in-wn,False,,maroonlikest,1,
mashie,wn-other,True,n,mashier mashiest,2,twl_scrabble_dictionary
maskable,not-in-wn,False,,maskabler maskablest,2,twl_scrabble_dictionary
massive,wn-adj,True,s,massivest,1,twl_scrabble_dictionary
masterable,not-in-wn,False,,masterabler masterablest,2,
masticatory,not-in-wn,False,,masticatorier masticatoriest,2,twl_scrabble_dictionary
matchable,not-in-wn,False,,matchabler matchablest,2,twl_scrabble_dictionary
matricidal,not-in-wn,False,,matricidaler matricidalest,2,twl_scrabble_dictionary
matrilateral,not-in-wn,False,,matrilateraler matrilateralest,2,
matrilineal,wn-adj,True,s,matrilinealer matrilinealest,2,twl_scrabble_dictionary
matriphagous,not-in-wn,False,,matriphagouser matriphagousest,2,
matriphobic,not-in-wn,False,,matriphobicer matriphobicest,2,
matronal,not-in-wn,False,,matronaler matronalest,2,twl_scrabble_dictionary
matterful,not-in-wn,False,,matterfuler matterfulest,2,twl_scrabble_dictionary
mattier,not-in-wn,False,,mattierer mattierest,2,
mattock,wn-other,True,n,mattocker mattockest,2,twl_scrabble_dictionary
maxidress,not-in-wn,False,,maxidresser,1,
mazed,wn-adj,True,s,mazeder mazedest,2,twl_scrabble_dictionary
meadlike,not-in-wn,False,,meadliker meadlikest,2,
meandrous,not-in-wn,False,,meandrouser meandrousest,2,twl_scrabble_dictionary
mechanosensitive,not-in-wn,False,,mechanosensitiver mechanosensitivest,2,
mechanosorptive,not-in-wn,False,,mechanosorptiver mechanosorptivest,2,
mechanosynthetic,not-in-wn,False,,mechanosyntheticer mechanosyntheticest,2,
mechanotactile,not-in-wn,False,,mechanotactiler mechanotactilest,2,
mechanotherapeutic,not-in-wn,False,,mechanotherapeuticer mechanotherapeuticest,2,
mediable,not-in-wn,False,,mediabler mediablest,2,
mediaeval,wn-adj,True,as,mediaevaler mediaevalest,2,twl_scrabble_dictionary
medial,wn-adj,True,s,medialest,1,twl_scrabble_dictionary
mediary,not-in-wn,False,,mediarier mediariest,2,
megasonic,not-in-wn,False,,megasonicer megasonicest,2,
megasporangiate,not-in-wn,False,,megasporangiater megasporangiatest,2,
megatextual,not-in-wn,False,,megatextualer megatextualest,2,
melanic,not-in-wn,False,,melanicer melanicest,2,twl_scrabble_dictionary
melanistic,not-in-wn,False,,melanisticer melanisticest,2,twl_scrabble_dictionary
melanitic,not-in-wn,False,,melaniticer melaniticest,2,twl_scrabble_dictionary
meltable,wn-adj,True,s,meltabler meltablest,2,twl_scrabble_dictionary
menial,wn-adj,True,ns,menialer menialest,2,twl_scrabble_dictionary
meningiomatous,not-in-wn,False,,meningiomatouser meningiomatousest,2,
meningitic,not-in-wn,False,,meningiticer meningiticest,2,twl_scrabble_dictionary
meningococcal,not-in-wn,False,,meningococcaler meningococcalest,2,twl_scrabble_dictionary
meningocortical,not-in-wn,False,,meningocorticaler meningocorticalest,2,
meningocutaneous,not-in-wn,False,,meningocutaneouser meningocutaneousest,2,
meningoepithelial,not-in-wn,False,,meningoepithelialer meningoepithelialest,2,
meningogenic,not-in-wn,False,,meningogenicer meningogenicest,2,
menless,not-in-wn,False,,menlesser menlessest,2,
mensal,wn-adj,True,a,mensaler mensalest,2,twl_scrabble_dictionary
mercenary,wn-adj,True,ns,mercenarier mercenariest,2,twl_scrabble_dictionary
merchandisable,not-in-wn,False,,merchandisabler merchandisablest,2,
merchantable,wn-adj,True,s,merchantabler merchantablest,2,twl_scrabble_dictionary
merciful,wn-adj,True,as,mercifuler,1,twl_scrabble_dictionary
mercurial,wn-adj,True,as,mercurialer mercurialest,2,twl_scrabble_dictionary
meridional,wn-adj,True,as,meridionaller meridionallest,2,twl_scrabble_dictionary
meritless,wn-adj,True,s,meritlesser meritlessest,2,twl_scrabble_dictionary
merostomoid,not-in-wn,False,,merostomoider merostomoidest,2,
merostomous,not-in-wn,False,,merostomouser merostomousest,2,
merotic,not-in-wn,False,,meroticer meroticest,2,
merous,not-in-wn,False,,merouser merousest,2,
mesioangular,not-in-wn,False,,mesioangularest,1,
mesioproximal,not-in-wn,False,,mesioproximaler mesioproximalest,2,
mesobathyal,not-in-wn,False,,mesobathyaler mesobathyalest,2,
mesobathypelagic,not-in-wn,False,,mesobathypelagicer mesobathypelagicest,2,
mesobenthopelagic,not-in-wn,False,,mesobenthopelagicer mesobenthopelagicest,2,
mesomechanical,not-in-wn,False,,mesomechanicaler mesomechanicalest,2,
mesomelic,not-in-wn,False,,mesomelicer mesomelicest,2,
mesomorphic,wn-adj,True,a,mesomorphicer mesomorphicest,2,twl_scrabble_dictionary
mesonephridial,not-in-wn,False,,mesonephridialer mesonephridialest,2,
mesonephrogenic,not-in-wn,False,,mesonephrogenicer mesonephrogenicest,2,
mesonephrotic,not-in-wn,False,,mesonephroticer mesonephroticest,2,
mesonic,wn-adj,True,a,mesonicer mesonicest,2,twl_scrabble_dictionary
mesoparasitic,not-in-wn,False,,mesoparasiticer mesoparasiticest,2,
mesopelagic,not-in-wn,False,,mesopelagicer mesopelagicest,2,twl_scrabble_dictionary
mesoperigenous,not-in-wn,False,,mesoperigenouser mesoperigenousest,2,
mesoperthitic,not-in-wn,False,,mesoperthiticer mesoperthiticest,2,
mesopodial,not-in-wn,False,,mesopodialer mesopodialest,2,
mesopodous,not-in-wn,False,,mesopodouser mesopodousest,2,
mesopolyploid,not-in-wn,False,,mesopolyploider mesopolyploidest,2,
mesoporous,not-in-wn,False,,mesoporouser mesoporousest,2,
mesoproximal,not-in-wn,False,,mesoproximaler mesoproximalest,2,
mesopterous,not-in-wn,False,,mesopterouser mesopterousest,2,
mesoptic,not-in-wn,False,,mesopticer mesopticest,2,
mesoscutellar,not-in-wn,False,,mesoscutellarer mesoscutellarest,2,
mesoseismal,not-in-wn,False,,mesoseismaller,1,
mesostriatal,not-in-wn,False,,mesostriataler mesostriatalest,2,
mesostructural,not-in-wn,False,,mesostructuraler mesostructuralest,2,
mesostylous,not-in-wn,False,,mesostylouser mesostylousest,2,
mesosynoptic,not-in-wn,False,,mesosynopticer mesosynopticest,2,
mesotelencephalic,not-in-wn,False,,mesotelencephalicer mesotelencephalicest,2,
mesotemporal,not-in-wn,False,,mesotemporaler mesotemporalest,2,
mesotibial,not-in-wn,False,,mesotibialer mesotibialest,2,
mesotrochous,not-in-wn,False,,mesotrochouser mesotrochousest,2,
mesotrophic,not-in-wn,False,,mesotrophicer mesotrophicest,2,twl_scrabble_dictionary
mesozonal,not-in-wn,False,,mesozonaler mesozonalest,2,
messageless,not-in-wn,False,,messagelesser messagelessest,2,
metaconceptual,not-in-wn,False,,metaconceptualer metaconceptualest,2,
metacoustic,not-in-wn,False,,metacousticer metacousticest,2,
metaethical,not-in-wn,False,,metaethicaler metaethicalest,2,twl_scrabble_dictionary
metafactual,not-in-wn,False,,metafactualer metafactualest,2,
metafictive,not-in-wn,False,,metafictiver,1,
metallocompound,not-in-wn,False,,metallocompounder,1,
metarecursive,not-in-wn,False,,metarecursiver metarecursivest,2,
metareflective,not-in-wn,False,,metareflectiver metareflectivest,2,
metareflexive,not-in-wn,False,,metareflexiver metareflexivest,2,
metareligious,not-in-wn,False,,metareligiouser metareligiousest,2,
metarepresentational,not-in-wn,False,,metarepresentationaller metarepresentationallest,2,
metasignal,not-in-wn,False,,metasignaller,1,
metasomal,not-in-wn,False,,metasomaler metasomalest,2,
metasomatic,not-in-wn,False,,metasomaticer metasomaticest,2,twl_scrabble_dictionary
metaspermous,not-in-wn,False,,metaspermouser metaspermousest,2,
metastable,wn-adj,True,a,metastabler metastablest,2,twl_scrabble_dictionary
metasthenic,not-in-wn,False,,metasthenicer metasthenicest,2,
metastomial,not-in-wn,False,,metastomialer metastomialest,2,
metastrophic,not-in-wn,False,,metastrophicer metastrophicest,2,
metastructural,not-in-wn,False,,metastructuraler metastructuralest,2,
metastylar,not-in-wn,False,,metastylarrer metastylarrest,2,
metastylid,not-in-wn,False,,metastylidder metastyliddest,2,
metastylistic,not-in-wn,False,,metastylisticer metastylisticest,2,
metasubject,not-in-wn,False,,metasubjecter metasubjectest,2,
metasulphonic,not-in-wn,False,,metasulphonicer metasulphonicest,2,
metasupracrustal,not-in-wn,False,,metasupracrustaler metasupracrustalest,2,
metavolcanic,not-in-wn,False,,metavolcanicer metavolcanicest,2,
metavolcaniclastic,not-in-wn,False,,metavolcaniclasticer metavolcaniclasticest,2,
metavolcanoclastic,not-in-wn,False,,metavolcanoclasticer metavolcanoclasticest,2,
metazonal,not-in-wn,False,,metazonaler metazonalest,2,
methallylsulfonate,not-in-wn,False,,methallylsulfonater,1,
methanarsonate,not-in-wn,False,,methanarsonater,1,
metricate,wn-other,True,v,metricater metricatest,2,twl_scrabble_dictionary
metrisable,not-in-wn,False,,metrisabler metrisablest,2,
metrizable,not-in-wn,False,,metrizabler metrizablest,2,
metrogenic,not-in-wn,False,,metrogenicer metrogenicest,2,
microbic,wn-adj,True,a,microbicer microbicest,2,twl_scrabble_dictionary
microcannular,not-in-wn,False,,microcannularer microcannularest,2,
microcanonical,not-in-wn,False,,microcanonicaler microcanonicalest,2,
microcapillary,not-in-wn,False,,microcapillarier microcapillariest,2,
micrococcal,not-in-wn,False,,micrococcaler micrococcalest,2,twl_scrabble_dictionary
microcognitive,not-in-wn,False,,microcognitiver microcognitivest,2,
microcollective,not-in-wn,False,,microcollectiver microcollectivest,2,
microcolonial,not-in-wn,False,,microcolonialer microcolonialest,2,
microcolorimetric,not-in-wn,False,,microcolorimetricer microcolorimetricest,2,
microcystic,not-in-wn,False,,microcysticer microcysticest,2,
microdeterministic,not-in-wn,False,,microdeterministicer microdeterministicest,2,
microdetrital,not-in-wn,False,,microdetritaler microdetritalest,2,
microdisperse,not-in-wn,False,,microdisperser,1,
microdissectional,not-in-wn,False,,microdissectionaler microdissectionalest,2,
microdistributional,not-in-wn,False,,microdistributionaler microdistributionalest,2,
microdock,not-in-wn,False,,microdocker,1,
microdoleritic,not-in-wn,False,,microdoleriticer microdoleriticest,2,
microdontic,not-in-wn,False,,microdonticer microdonticest,2,
microemissive,not-in-wn,False,,microemissivest,1,
microencephalous,not-in-wn,False,,microencephalouser microencephalousest,2,
microendothelial,not-in-wn,False,,microendothelialer microendothelialest,2,
microenvironmental,not-in-wn,False,,microenvironmentaler microenvironmentalest,2,
microfeatural,not-in-wn,False,,microfeaturaler microfeaturalest,2,
microfibrous,not-in-wn,False,,microfibrouser microfibrousest,2,
microfilmable,not-in-wn,False,,microfilmabler microfilmablest,2,twl_scrabble_dictionary
microflexible,not-in-wn,False,,microflexibler microflexiblest,2,
microfracture,not-in-wn,False,,microfracturer,1,
microgradient,not-in-wn,False,,microgradienter,1,
microgranulomatous,not-in-wn,False,,microgranulomatouser microgranulomatousest,2,
micrographical,not-in-wn,False,,micrographicaler micrographicalest,2,
microhome,not-in-wn,False,,microhomer,1,
microhydrodynamic,not-in-wn,False,,microhydrodynamicer microhydrodynamicest,2,
microimpact,not-in-wn,False,,microimpacter,1,
microinsult,not-in-wn,False,,microinsulter,1,
microinterconnect,not-in-wn,False,,microinterconnecter,1,
micromolar,not-in-wn,False,,micromolarer micromolarest,2,twl_scrabble_dictionary
micromolecular,not-in-wn,False,,micromolecularer micromolecularest,2,
micromonolithic,not-in-wn,False,,micromonolithicer micromonolithicest,2,
micromorphometrical,not-in-wn,False,,micromorphometricaler micromorphometricalest,2,
micromorphous,not-in-wn,False,,micromorphouser micromorphousest,2,
micromusical,not-in-wn,False,,micromusicaler micromusicalest,2,
micromutational,not-in-wn,False,,micromutationaller micromutationallest,2,
micromyeloblastic,not-in-wn,False,,micromyeloblasticer micromyeloblasticest,2,
micronemal,not-in-wn,False,,micronemaler micronemalest,2,
microneurosurgical,not-in-wn,False,,microneurosurgicaler microneurosurgicalest,2,
microneurovascular,not-in-wn,False,,microneurovascularer microneurovascularest,2,
microorganismal,not-in-wn,False,,microorganismaller microorganismallest,2,
microorganizational,not-in-wn,False,,microorganizationaler microorganizationalest,2,
micropalaeontological,not-in-wn,False,,micropalaeontologicaler micropalaeontologicalest,2,
micropaleobotanical,not-in-wn,False,,micropaleobotanicaler micropaleobotanicalest,2,
micropaleontological,not-in-wn,False,,micropaleontologicaler micropaleontologicalest,2,
micropattern,not-in-wn,False,,micropatterner,1,
micropetalous,not-in-wn,False,,micropetalouser micropetalousest,2,
micropile,not-in-wn,False,,micropiler,1,
micropillar,not-in-wn,False,,micropillarer,1,
micropost,not-in-wn,False,,microposter,1,
microregional,not-in-wn,False,,microregionaler microregionalest,2,
microskeletal,not-in-wn,False,,microskeletaler microskeletalest,2,
microsparitic,not-in-wn,False,,microspariticer microspariticest,2,
microspectral,not-in-wn,False,,microspectraller microspectrallest,2,
microspermous,not-in-wn,False,,microspermouser microspermousest,2,
microspherical,not-in-wn,False,,microsphericaler microsphericalest,2,twl_scrabble_dictionary
microsplenic,not-in-wn,False,,microsplenicer microsplenicest,2,
microsporogenous,not-in-wn,False,,microsporogenouser microsporogenousest,2,
microsporous,not-in-wn,False,,microsporouser microsporousest,2,twl_scrabble_dictionary
microstereotactic,not-in-wn,False,,microstereotacticer microstereotacticest,2,
microsthenic,not-in-wn,False,,microsthenicer microsthenicest,2,
microstomal,not-in-wn,False,,microstomaler microstomalest,2,
microstomatid,not-in-wn,False,,microstomatider microstomatidest,2,
microstylous,not-in-wn,False,,microstylouser microstylousest,2,
microsuite,not-in-wn,False,,microsuiter,1,
microsymbiotic,not-in-wn,False,,microsymbioticer microsymbioticest,2,
microsyntactic,not-in-wn,False,,microsyntacticer microsyntacticest,2,
microsyntenic,not-in-wn,False,,microsyntenicer microsyntenicest,2,
microsyntenous,not-in-wn,False,,microsyntenouser microsyntenousest,2,
microsynthetic,not-in-wn,False,,microsyntheticer microsyntheticest,2,
microsystemic,not-in-wn,False,,microsystemicer microsystemicest,2,
microtemporal,not-in-wn,False,,microtemporaler microtemporalest,2,
microterminal,not-in-wn,False,,microterminaler microterminalest,2,
microtheological,not-in-wn,False,,microtheologicaler microtheologicalest,2,
microtheoretical,not-in-wn,False,,microtheoreticaler microtheoreticalest,2,
microtitrate,not-in-wn,False,,microtitrater,1,
microtome,wn-other,True,n,microtomer,1,twl_scrabble_dictionary
microvenous,not-in-wn,False,,microvenouser microvenousest,2,
microvertebrate,not-in-wn,False,,microvertebrater microvertebratest,2,
microvibrational,not-in-wn,False,,microvibrationaler microvibrationalest,2,
microvillar,not-in-wn,False,,microvillarer microvillarest,2,
microvillous,not-in-wn,False,,microvillouser microvillousest,2,twl_scrabble_dictionary
microviscous,not-in-wn,False,,microviscouser microviscousest,2,
microvisual,not-in-wn,False,,microvisualer microvisualest,2,
microwavable,not-in-wn,False,,microwavabler microwavablest,2,twl_scrabble_dictionary
microwaveable,not-in-wn,False,,microwaveabler microwaveablest,2,twl_scrabble_dictionary
midabdominal,not-in-wn,False,,midabdominaler midabdominalest,2,
middy,wn-other,True,n,middier middiest,2,twl_scrabble_dictionary
mildewy,not-in-wn,False,,mildewier mildewiest,2,twl_scrabble_dictionary
millioctave,not-in-wn,False,,millioctaver,1,
minable,not-in-wn,False,,minabler minablest,2,twl_scrabble_dictionary
mindful,wn-adj,True,a,mindfuler mindfulest,2,twl_scrabble_dictionary
mindless,wn-adj,True,as,mindlesser mindlessest,2,twl_scrabble_dictionary
minimal,wn-adj,True,a,minimalest,1,twl_scrabble_dictionary
minny,not-in-wn,False,,minniest,1,twl_scrabble_dictionary
miracidial,not-in-wn,False,,miracidialer miracidialest,2,twl_scrabble_dictionary
mirthless,wn-adj,True,s,mirthlesser mirthlessest,2,twl_scrabble_dictionary
misaccount,not-in-wn,False,,misaccounter misaccountest,2,
misactivate,not-in-wn,False,,misactivater misactivatest,2,
misanneal,not-in-wn,False,,misannealer,1,
misassemble,not-in-wn,False,,misassembler,1,twl_scrabble_dictionary
misbind,not-in-wn,False,,misbinder misbindest,2,twl_scrabble_dictionary
misbuild,not-in-wn,False,,misbuilder misbuildest,2,twl_scrabble_dictionary
miscible,wn-adj,True,a,miscibler misciblest,2,twl_scrabble_dictionary
misconceive,wn-other,True,v,misconceivest,1,twl_scrabble_dictionary
misdial,not-in-wn,False,,misdialer misdialest,2,twl_scrabble_dictionary
misdraw,not-in-wn,False,,misdrawer misdrawest,2,twl_scrabble_dictionary
misfeasant,not-in-wn,False,,misfeasanter misfeasantest,2,
misguess,not-in-wn,False,,misguesser misguessest,2,twl_scrabble_dictionary
misguide,wn-other,True,v,misguidest,1,twl_scrabble_dictionary
mishandle,wn-other,True,v,mishandlest,1,twl_scrabble_dictionary
misinterpolate,not-in-wn,False,,misinterpolater,1,
misinterpretable,not-in-wn,False,,misinterpretabler misinterpretablest,2,
mismold,not-in-wn,False,,mismolder,1,
missable,not-in-wn,False,,missabler missablest,2,twl_scrabble_dictionary
missie,not-in-wn,False,,missier missiest,2,
misstrike,not-in-wn,False,,misstriker misstrikest,2,twl_scrabble_dictionary
missus,wn-other,True,n,missuser missusest,2,twl_scrabble_dictionary
mistakable,wn-adj,True,s,mistakabler mistakablest,2,twl_scrabble_dictionary
mistime,wn-other,True,v,mistimer,1,twl_scrabble_dictionary
mistitle,not-in-wn,False,,mistitler,1,twl_scrabble_dictionary
mistless,not-in-wn,False,,mistlesser mistlessest,2,
mistouch,not-in-wn,False,,mistoucher mistouchest,2,twl_scrabble_dictionary
mistrain,not-in-wn,False,,mistrainer mistrainest,2,twl_scrabble_dictionary
mitigable,wn-adj,True,s,mitigabler mitigablest,2,twl_scrabble_dictionary
mixable,wn-adj,True,a,mixabler mixablest,2,twl_scrabble_dictionary
mixed,wn-adj,True,sv,mixedest,1,twl_scrabble_dictionary
